permno,yyyymm,ret,ticker
14541,193906,-0.0234741792082786,CVX
14541,193907,0.0048076924867928,CVX
14541,193908,-0.0287081338465213,CVX
14541,193909,0.1940298527479171,CVX
14541,193910,-0.0708333328366279,CVX
14541,193911,-0.0852017924189567,CVX
14541,193912,-0.0148514853790402,CVX
14541,194001,-0.0150753771886229,CVX
14541,194002,-0.0102040814235806,CVX
14541,194003,-0.0416666679084301,CVX
14541,194004,-0.0217391308397054,CVX
14541,194005,-0.1777777820825576,CVX
14541,194006,-0.0136986300349235,CVX
14541,194007,0.0277777779847383,CVX
14541,194008,0.0,CVX
14541,194009,-0.0205479450523853,CVX
14541,194010,0.0419580414891243,CVX
14541,194011,-0.0335570462048053,CVX
14541,194012,0.0422535203397274,CVX
14541,194101,0.0337837822735309,CVX
14541,194102,-0.0326797403395175,CVX
14541,194103,0.0958904102444648,CVX
14541,194104,0.025000000372529,CVX
14541,194105,0.0365853644907474,CVX
14541,194106,0.0119047621265053,CVX
14541,194107,0.1176470592617988,CVX
14541,194108,-0.0063157891854643,CVX
14541,194109,0.0107526881620287,CVX
14541,194110,-0.0159574467688798,CVX
14541,194111,0.0659459456801414,CVX
14541,194112,-0.2135416716337204,CVX
14541,194201,0.125827819108963,CVX
14541,194202,-0.0070588239468634,CVX
14541,194203,-0.0602409653365612,CVX
14541,194204,-0.032051283866167,CVX
14541,194205,0.0649006590247154,CVX
14541,194206,0.0379746817052364,CVX
14541,194207,0.0426829271018505,CVX
14541,194208,0.1157894730567932,CVX
14541,194209,0.0212765950709581,CVX
14541,194210,0.15625,CVX
14541,194211,-0.0153153156861662,CVX
14541,194212,0.0883720964193344,CVX
14541,194301,0.0299145299941301,CVX
14541,194302,0.1709543615579605,CVX
14541,194303,-0.0071684587746858,CVX
14541,194304,0.0649819523096084,CVX
14541,194305,0.0766101703047752,CVX
14541,194306,-0.0382165610790252,CVX
14541,194307,-0.0099337752908468,CVX
14541,194308,0.0,CVX
14541,194309,0.0372881367802619,CVX
14541,194310,0.0,CVX
14541,194311,-0.0679738596081733,CVX
14541,194312,0.0642857179045677,CVX
14541,194401,-0.0167785231024026,CVX
14541,194402,0.0477815717458725,CVX
14541,194403,-0.0165016502141952,CVX
14541,194404,-0.0469798669219017,CVX
14541,194405,0.0633802786469459,CVX
14541,194406,0.010067113675177,CVX
14541,194407,-0.0066445181146264,CVX
14541,194408,-0.0167224071919918,CVX
14541,194409,-0.0103448275476694,CVX
14541,194410,0.0104529615491628,CVX
14541,194411,0.0068965516984462,CVX
14541,194412,0.0590277761220932,CVX
14541,194501,0.0459016375243663,CVX
14541,194502,0.06583072245121,CVX
14541,194503,-0.032738097012043,CVX
14541,194504,0.083076924085617,CVX
14541,194505,-0.0142045458778738,CVX
14541,194506,0.0058309040032327,CVX
14541,194507,-0.0173913035541772,CVX
14541,194508,-0.0058997049927711,CVX
14541,194509,0.0150150153785943,CVX
14541,194510,0.0532544367015361,CVX
14541,194511,0.0561797767877578,CVX
14541,194512,0.0215053763240575,CVX
14541,194601,-0.013157894834876,CVX
14541,194602,-0.0560000017285347,CVX
14541,194603,0.1828571408987045,CVX
14541,194604,0.0869565233588218,CVX
14541,194605,0.0555555559694767,CVX
14541,194606,-0.0870488286018371,CVX
14541,194607,0.0511627905070781,CVX
14541,194608,-0.0061946907080709,CVX
14541,194609,-0.0202702693641185,CVX
14541,194610,0.0068965516984462,CVX
14541,194611,0.0050228307954967,CVX
14541,194612,0.0620689652860164,CVX
14541,194701,-0.0129870129749178,CVX
14541,194702,-0.0587719306349754,CVX
14541,194703,0.0353773571550846,CVX
14541,194704,0.0159453302621841,CVX
14541,194705,0.0286995526403188,CVX
14541,194706,0.061946902424097,CVX
14541,194707,0.0083333337679505,CVX
14541,194708,-0.0190082639455795,CVX
14541,194709,-0.0192307699471712,CVX
14541,194710,0.0544662326574325,CVX
14541,194711,0.0078512402251362,CVX
14541,194712,0.0457380451261997,CVX
14541,194801,-0.0377733595669269,CVX
14541,194802,-0.0289256200194358,CVX
14541,194803,0.0822510793805122,CVX
14541,194804,0.0719999969005584,CVX
14541,194805,0.0690298527479171,CVX
14541,194806,0.0123893804848194,CVX
14541,194807,-0.0611888095736503,CVX
14541,194808,-0.042830541729927,CVX
14541,194809,-0.0039525693282485,CVX
14541,194810,0.0992063507437706,CVX
14541,194811,-0.072202168405056,CVX
14541,194812,0.1164031624794006,CVX
14541,194901,-0.0762081816792488,CVX
14541,194902,-0.0342052318155765,CVX
14541,194903,0.0677966102957725,CVX
14541,194904,0.0198412705212831,CVX
14541,194905,-0.0505836568772792,CVX
14541,194906,-0.0020833334419876,CVX
14541,194907,0.0647181645035743,CVX
14541,194908,0.0745098069310188,CVX
14541,194909,0.0111111113801598,CVX
14541,194910,-0.0256410259753465,CVX
14541,194911,0.0300751887261867,CVX
14541,194912,0.0111111113801598,CVX
14541,195001,-0.0269230771809816,CVX
14541,195002,-0.0039525693282485,CVX
14541,195003,0.0483870953321456,CVX
14541,195004,-0.0038461538497358,CVX
14541,195005,0.0888030901551246,CVX
14541,195006,-0.0395683459937572,CVX
14541,195007,0.0468164794147014,CVX
14541,195008,0.0268336310982704,CVX
14541,195009,0.0901060104370117,CVX
14541,195010,-0.0275526735931634,CVX
14541,195011,0.0933333337306976,CVX
14541,195012,0.1484375,CVX
14541,195101,0.0312925167381763,CVX
14541,195102,-0.0116094993427395,CVX
14541,195103,-0.0268817208707332,CVX
14541,195104,0.0690607726573944,CVX
14541,195105,-0.0408268757164478,CVX
14541,195106,-0.0136612020432949,CVX
14541,195107,0.0692520812153816,CVX
14541,195108,0.1274611353874206,CVX
14541,195109,-0.0162790697067976,CVX
14541,195110,-0.0283687934279441,CVX
14541,195111,-0.0116788325831294,CVX
14541,195112,0.0149625930935144,CVX
14541,195201,0.0466830469667911,CVX
14541,195202,-0.0328638516366481,CVX
14541,195203,0.0862068980932235,CVX
14541,195204,-0.0113378688693046,CVX
14541,195205,0.041284404695034,CVX
14541,195206,0.0602678582072258,CVX
14541,195207,0.0399999991059303,CVX
14541,195208,-0.0566801615059375,CVX
14541,195209,-0.0217391308397054,CVX
14541,195210,-0.0266666673123836,CVX
14541,195211,0.0433789938688278,CVX
14541,195212,0.0509977824985981,CVX
14541,195301,-0.0506329126656055,CVX
14541,195302,0.0266666673123836,CVX
14541,195303,-0.0285087712109088,CVX
14541,195304,-0.058690745383501,CVX
14541,195305,0.0311750601977109,CVX
14541,195306,-0.0235849060118198,CVX
14541,195307,0.0434782616794109,CVX
14541,195308,-0.0462962947785854,CVX
14541,195309,-0.0172413792461156,CVX
14541,195310,0.0150375943630933,CVX
14541,195311,0.051851850003004,CVX
14541,195312,0.0071428571827709,CVX
14541,195401,0.0709219872951507,CVX
14541,195402,0.0242825616151094,CVX
14541,195403,0.0349344983696937,CVX
14541,195404,0.0569620244204998,CVX
14541,195405,0.0419161692261695,CVX
14541,195406,-0.0523255802690982,CVX
14541,195407,0.05316973477602,CVX
14541,195408,0.025242717936635,CVX
14541,195409,0.1609195470809936,CVX
14541,195410,-0.0262376237660646,CVX
14541,195411,0.042704626917839,CVX
14541,195412,0.0620689652860164,CVX
14541,195501,0.0048701297491788,CVX
14541,195502,0.0387722142040729,CVX
14541,195503,-0.0172684453427791,CVX
14541,195504,0.0127795524895191,CVX
14541,195505,-0.0220820195972919,CVX
14541,195506,0.1140065118670463,CVX
14541,195507,0.0760233923792839,CVX
14541,195508,-0.0054347827099263,CVX
14541,195509,-0.0330578498542308,CVX
14541,195510,0.0014245014172047,CVX
14541,195511,0.0585348531603813,CVX
14541,195512,0.035561878234148,CVX
14541,195601,-0.0096153849735856,CVX
14541,195602,0.0568654648959636,CVX
14541,195603,0.0992063507437706,CVX
14541,195604,0.0806257501244545,CVX
14541,195605,-0.1002227142453193,CVX
14541,195606,0.0074812965467572,CVX
14541,195607,0.1113861352205276,CVX
14541,195608,-0.1011135876178741,CVX
14541,195609,-0.0599999986588954,CVX
14541,195610,-0.0159574467688798,CVX
14541,195611,-0.0064864866435527,CVX
14541,195612,0.0824175849556922,CVX
14541,195701,-0.0304568521678447,CVX
14541,195702,-0.0507853403687477,CVX
14541,195703,0.066852368414402,CVX
14541,195704,0.1122715398669242,CVX
14541,195705,0.0483568087220191,CVX
14541,195706,0.0112866815179586,CVX
14541,195707,0.0334821417927742,CVX
14541,195708,-0.0539956800639629,CVX
14541,195709,-0.0691244229674339,CVX
14541,195710,-0.0321782194077968,CVX
14541,195711,0.020460357889533,CVX
14541,195712,-0.0708860754966735,CVX
14541,195801,-0.002724795602262,CVX
14541,195802,-0.0327868834137916,CVX
14541,195803,0.0571428574621677,CVX
14541,195804,0.0729729756712913,CVX
14541,195805,-0.002518891589716,CVX
14541,195806,0.0714285746216774,CVX
14541,195807,-0.0333333350718021,CVX
14541,195808,0.01970443315804,CVX
14541,195809,0.0780487805604934,CVX
14541,195810,0.022624434903264,CVX
14541,195811,0.061946902424097,CVX
14541,195812,0.0042016808874905,CVX
14541,195901,0.0062761506997048,CVX
14541,195902,-0.1081081107258796,CVX
14541,195903,0.0423529408872127,CVX
14541,195904,-0.0067720091901719,CVX
14541,195905,0.0090909088030457,CVX
14541,195906,-0.036363635212183,CVX
14541,195907,0.0353773571550846,CVX
14541,195908,-0.0432801805436611,CVX
14541,195909,-0.0576923079788684,CVX
14541,195910,-0.0178571436554193,CVX
14541,195911,-0.0077922078780829,CVX
14541,195912,0.0634920671582222,CVX
14541,196001,-0.0870646759867668,CVX
14541,196002,-0.0408719331026077,CVX
14541,196003,-0.0229885056614875,CVX
14541,196004,-0.0205882359296083,CVX
14541,196005,-0.024024024605751,CVX
14541,196006,0.0280373822897672,CVX
14541,196007,0.0212121214717626,CVX
14541,196008,0.0593471825122833,CVX
14541,196009,-0.0368271954357624,CVX
14541,196010,0.0352941192686557,CVX
14541,196011,0.0568181835114955,CVX
14541,196012,0.0461956523358821,CVX
14541,196101,0.038961037993431,CVX
14541,196102,0.0074999998323619,CVX
14541,196103,0.0125313280150294,CVX
14541,196104,0.0816831663250923,CVX
14541,196105,-0.0389016009867191,CVX
14541,196106,-0.0024038462433964,CVX
14541,196107,-0.0024096386041492,CVX
14541,196108,-0.0048309178091585,CVX
14541,196109,-0.0416666679084301,CVX
14541,196110,0.0383631698787212,CVX
14541,196111,0.0615763552486896,CVX
14541,196112,0.0770491808652877,CVX
14541,196201,-0.0022831049282103,CVX
14541,196202,0.0808314085006713,CVX
14541,196203,0.0064102564938366,CVX
14541,196204,-0.0106157111003994,CVX
14541,196205,-0.0557939931750297,CVX
14541,196206,-0.0183486230671405,CVX
14541,196207,0.0537383183836936,CVX
14541,196208,0.0399113073945045,CVX
14541,196209,-0.0215053763240575,CVX
14541,196210,0.0109890112653374,CVX
14541,196211,0.1086956486105918,CVX
14541,196212,0.0458498038351535,CVX
14541,196301,0.0317460335791111,CVX
14541,196302,-0.040384616702795,CVX
14541,196303,0.0787878781557083,CVX
14541,196304,0.0168539322912693,CVX
14541,196305,-0.053406998515129,CVX
14541,196306,0.013725490309298,CVX
14541,196307,0.0309477765113115,CVX
14541,196308,0.0018761726096272,CVX
14541,196309,-0.022641509771347,CVX
14541,196310,-0.0038610037881881,CVX
14541,196311,-0.0620155036449432,CVX
14541,196312,-0.0083333337679505,CVX
14541,196401,0.0630252137780189,CVX
14541,196402,-0.0237154141068458,CVX
14541,196403,-0.0061224489472806,CVX
14541,196404,0.1047227904200553,CVX
14541,196405,-0.026486987248063,CVX
14541,196406,0.0404040403664112,CVX
14541,196407,0.025242717936635,CVX
14541,196408,-0.0151515156030654,CVX
14541,196409,-0.0019379844889044,CVX
14541,196410,0.0427184477448463,CVX
14541,196411,0.071508377790451,CVX
14541,196412,0.0280210152268409,CVX
14541,196501,-0.0051107327453792,CVX
14541,196502,0.0178082194179296,CVX
14541,196503,-0.0525423735380172,CVX
14541,196504,-0.0089445440098643,CVX
14541,196505,0.0187725629657506,CVX
14541,196506,-0.025000000372529,CVX
14541,196507,0.0641025677323341,CVX
14541,196508,0.0230636838823556,CVX
14541,196509,0.0355932191014289,CVX
14541,196510,0.0180032737553119,CVX
14541,196511,0.0160771701484918,CVX
14541,196512,0.0191387552767992,CVX
14541,196601,0.0046948357485234,CVX
14541,196602,-0.0514018684625625,CVX
14541,196603,-0.0314569547772407,CVX
14541,196604,0.0068376068957149,CVX
14541,196605,-0.042444821447134,CVX
14541,196606,-0.0840787142515182,CVX
14541,196607,-0.0078125,CVX
14541,196608,-0.0708661451935768,CVX
14541,196609,0.0235546045005321,CVX
14541,196610,0.071129709482193,CVX
14541,196611,-0.037109375,CVX
14541,196612,0.0349385254085063,CVX
14541,196701,0.0249480251222848,CVX
14541,196702,-0.018255578354001,CVX
14541,196703,0.0,CVX
14541,196704,-0.0125260958448052,CVX
14541,196705,-0.0274841431528329,CVX
14541,196706,-0.0241758245974779,CVX
14541,196707,0.060810811817646,CVX
14541,196708,-0.0382165610790252,CVX
14541,196709,0.0892857164144516,CVX
14541,196710,-0.0348360650241375,CVX
14541,196711,0.0530785545706748,CVX
14541,196712,0.0224032588303089,CVX
14541,196801,-0.0617529898881912,CVX
14541,196802,0.0178343951702117,CVX
14541,196803,0.0126582281664013,CVX
14541,196804,0.0375000014901161,CVX
14541,196805,-0.011244979687035,CVX
14541,196806,0.0123203285038471,CVX
14541,196807,0.036511156708002,CVX
14541,196808,0.0262230914086103,CVX
14541,196809,0.0231213867664337,CVX
14541,196810,0.0866290032863617,CVX
14541,196811,0.0214904677122831,CVX
14541,196812,-0.0119863012805581,CVX
14541,196901,-0.0467937625944614,CVX
14541,196902,-0.0225454550236463,CVX
14541,196903,0.0815789476037025,CVX
14541,196904,-0.012773722410202,CVX
14541,196905,0.0768946409225463,CVX
14541,196906,-0.0589254759252071,CVX
14541,196907,-0.1325966864824295,CVX
14541,196908,0.0628450140357017,CVX
14541,196909,-0.0949494913220405,CVX
14541,196910,0.0133928572759032,CVX
14541,196911,-0.0845814943313598,CVX
14541,196912,-0.0024390243925154,CVX
14541,197001,-0.0977995097637176,CVX
14541,197002,0.0449864491820335,CVX
14541,197003,-0.0631578937172889,CVX
14541,197004,-0.0617977529764175,CVX
14541,197005,0.0586826354265213,CVX
14541,197006,-0.0747126415371894,CVX
14541,197007,0.0931676998734474,CVX
14541,197008,0.0954545438289642,CVX
14541,197009,-0.039473682641983,CVX
14541,197010,0.0547945201396942,CVX
14541,197011,0.0742857158184051,CVX
14541,197012,0.0686274543404579,CVX
14541,197101,-0.0229357797652483,CVX
14541,197102,0.0436619706451892,CVX
14541,197103,0.0296127554029226,CVX
14541,197104,0.1128318607807159,CVX
14541,197105,-0.0882703810930252,CVX
14541,197106,0.0044150110334157,CVX
14541,197107,0.0021978022996336,CVX
14541,197108,-0.0425438582897186,CVX
14541,197109,0.0417633429169654,CVX
14541,197110,-0.0155902002006769,CVX
14541,197111,-0.0325791873037815,CVX
14541,197112,0.0876777246594429,CVX
14541,197201,0.0435729846358299,CVX
14541,197202,0.0037578293122351,CVX
14541,197203,-0.0652631595730781,CVX
14541,197204,0.0135135138407349,CVX
14541,197205,0.0617777779698371,CVX
14541,197206,0.0211864411830902,CVX
14541,197207,-0.0207468885928392,CVX
14541,197208,0.1775423735380172,CVX
14541,197209,0.0054545453749597,CVX
14541,197210,0.0705244094133377,CVX
14541,197211,0.0604729726910591,CVX
14541,197212,0.0241157561540603,CVX
14541,197301,0.1177394017577171,CVX
14541,197302,-0.1348314583301544,CVX
14541,197303,0.1065573766827583,CVX
14541,197304,0.0162962954491376,CVX
14541,197305,-0.1137026250362396,CVX
14541,197306,0.0232558138668537,CVX
14541,197307,-0.0600649341940879,CVX
14541,197308,-0.0880829021334648,CVX
14541,197309,0.0613026805222034,CVX
14541,197310,0.0,CVX
14541,197311,-0.1574007272720337,CVX
14541,197312,0.2173912972211837,CVX
14541,197401,-0.1071428582072258,CVX
14541,197402,-0.0744000002741813,CVX
14541,197403,0.0263157896697521,CVX
14541,197404,-0.0170940179377794,CVX
14541,197405,-0.052173912525177,CVX
14541,197406,0.0,CVX
14541,197407,-0.0373831763863563,CVX
14541,197408,-0.029126213863492,CVX
14541,197409,-0.1020408198237419,CVX
14541,197410,0.1363636404275894,CVX
14541,197411,-0.135000005364418,CVX
14541,197412,0.0532544367015361,CVX
14541,197501,0.1685393303632736,CVX
14541,197502,-0.0048076924867928,CVX
14541,197503,-0.0443349741399288,CVX
14541,197504,0.0257731955498456,CVX
14541,197505,0.2160803973674774,CVX
14541,197506,0.0672268941998481,CVX
14541,197507,-0.0393700785934925,CVX
14541,197508,-0.0081967208534479,CVX
14541,197509,-0.0126050421968102,CVX
14541,197510,0.0170212760567665,CVX
14541,197511,-0.0209205020219087,CVX
14541,197512,0.0217391308397054,CVX
14541,197601,0.0723404288291931,CVX
14541,197602,-0.0317460335791111,CVX
14541,197603,0.1333333402872085,CVX
14541,197604,0.0661764740943908,CVX
14541,197605,0.0393103435635566,CVX
14541,197606,0.0235690232366323,CVX
14541,197607,-0.003289473708719,CVX
14541,197608,0.0046204621903598,CVX
14541,197609,0.0,CVX
14541,197610,-0.016666667535901,CVX
14541,197611,-0.0020338979084044,CVX
14541,197612,0.1310344785451889,CVX
14541,197701,0.0426829271018505,CVX
14541,197702,-0.0485380105674266,CVX
14541,197703,-0.0249221175909042,CVX
14541,197704,0.0351437702775001,CVX
14541,197705,0.0487654320895671,CVX
14541,197706,-0.0029850746504962,CVX
14541,197707,0.0359281450510025,CVX
14541,197708,-0.0554913282394409,CVX
14541,197709,0.037267081439495,CVX
14541,197710,-0.071856290102005,CVX
14541,197711,0.0477419346570968,CVX
14541,197712,-0.0281249992549419,CVX
14541,197801,-0.0546623803675174,CVX
14541,197802,0.0435374155640602,CVX
14541,197803,0.0231788083910942,CVX
14541,197804,0.1229773461818695,CVX
14541,197805,-0.0195965431630611,CVX
14541,197806,-0.0477611944079399,CVX
14541,197807,0.0532915368676185,CVX
14541,197808,0.0630952343344688,CVX
14541,197809,0.065340906381607,CVX
14541,197810,-0.0719999969005584,CVX
14541,197811,0.0609195381402969,CVX
14541,197812,0.0302197802811861,CVX
14541,197901,0.0080000003799796,CVX
14541,197902,-0.0407407395541667,CVX
14541,197903,0.0672268941998481,CVX
14541,197904,0.0341207347810268,CVX
14541,197905,-0.069543145596981,CVX
14541,197906,0.074792243540287,CVX
14541,197907,0.0670103058218956,CVX
14541,197908,0.0932367146015167,CVX
14541,197909,0.0290827732533216,CVX
14541,197910,-0.052173912525177,CVX
14541,197911,0.0536697246134281,CVX
14541,197912,-0.0044150110334157,CVX
14541,198001,0.1042128577828407,CVX
14541,198002,0.2899598479270935,CVX
14541,198003,-0.1761006265878677,CVX
14541,198004,0.0801526680588722,CVX
14541,198005,0.0462897531688213,CVX
14541,198006,0.0461538471281528,CVX
14541,198007,-0.0261437911540269,CVX
14541,198008,-0.0030201345216482,CVX
14541,198009,0.0323679745197296,CVX
14541,198010,0.1270627081394195,CVX
14541,198011,0.3629629611968994,CVX
14541,198012,-0.134782612323761,CVX
14541,198101,-0.0829145759344101,CVX
14541,198102,0.0150684928521513,CVX
14541,198103,-0.1050477474927902,CVX
14541,198104,0.0091463411226868,CVX
14541,198105,-0.0755287036299705,CVX
14541,198106,-0.0066225165501236,CVX
14541,198107,0.1333333402872085,CVX
14541,198108,-0.0005882347468286,CVX
14541,198109,-0.0865671634674072,CVX
14541,198110,0.1333333402872085,CVX
14541,198111,0.0526315793395042,CVX
14541,198112,-0.0472222231328487,CVX
14541,198201,-0.1486880481243133,CVX
14541,198202,-0.1136986315250396,CVX
14541,198203,-0.0354330725967884,CVX
14541,198204,-0.0244897957891225,CVX
14541,198205,0.1288702934980392,CVX
14541,198206,-0.1320754736661911,CVX
14541,198207,-0.1217391267418861,CVX
14541,198208,0.1227722764015197,CVX
14541,198209,0.0315315313637256,CVX
14541,198210,0.0777292549610138,CVX
14541,198211,0.0041322312317788,CVX
14541,198212,0.0534979440271854,CVX
14541,198301,0.03515625,CVX
14541,198302,0.1049056574702262,CVX
14541,198303,0.0659722238779068,CVX
14541,198304,0.061889249831438,CVX
14541,198305,-0.0803680941462516,CVX
14541,198306,0.0644067823886871,CVX
14541,198307,-0.0828025490045547,CVX
14541,198308,0.0409722216427326,CVX
14541,198309,-0.0338983051478862,CVX
14541,198310,-0.0105263162404298,CVX
14541,198311,-0.0007092191954143,CVX
14541,198312,0.0,CVX
14541,198401,0.0577617324888706,CVX
14541,198402,0.0266211610287427,CVX
14541,198403,0.0101351346820592,CVX
14541,198404,0.0602006688714027,CVX
14541,198405,-0.0447949506342411,CVX
14541,198406,-0.0604026839137077,CVX
14541,198407,-0.1000000014901161,CVX
14541,198408,0.1698412746191024,CVX
14541,198409,0.0034482758492231,CVX
14541,198410,-0.0996563583612442,CVX
14541,198411,0.0297709926962852,CVX
14541,198412,-0.0566037744283676,CVX
14541,198501,0.096000000834465,CVX
14541,198502,0.0284671541303396,CVX
14541,198503,0.0072202165611088,CVX
14541,198504,0.0645161271095275,CVX
14541,198505,-0.0208754204213619,CVX
14541,198506,0.0454545468091964,CVX
14541,198507,-0.0167224071919918,CVX
14541,198508,0.0401360541582107,CVX
14541,198509,-0.0166112948209047,CVX
14541,198510,0.0574324317276477,CVX
14541,198511,-0.0070287534035742,CVX
14541,198512,-0.0032679738942533,CVX
14541,198601,-0.0426229499280452,CVX
14541,198602,0.0232876725494861,CVX
14541,198603,-0.0068027209490537,CVX
14541,198604,0.0547945201396942,CVX
14541,198605,0.0545454546809196,CVX
